shuffle	jackknife	query	pid	spec	called_spec	method	call_made	call	snn	methshuf
jk6	k1_as_query	BGC0000425_AFH75320-1_5859_mod6_d-gln	96.87	d-gln	no_confident_result	prediCAT	N	N	1.3168386430680843	prediCAT_jk6
jk6	k1_as_query	BGC0000425_AFH75320-1_5859_mod6_d-gln	96.87	d-gln	d-leu	forced_prediCAT	Y	N	1.3168386430680843	forced_prediCAT_jk6
jk6	k1_as_query	XP_754329-2_55_mod1_trp	38.14	trp	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	XP_754329-2_55_mod1_trp	38.14	trp	ser	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000439_AHH53506-1_475_mod1_trp	100.00	trp	trp	prediCAT	Y	Y	0.8572800558367082	prediCAT_jk6
jk6	k1_as_query	BGC0000439_AHH53506-1_475_mod1_trp	100.00	trp	trp	forced_prediCAT	Y	Y	0.8572800558367082	forced_prediCAT_jk6
jk6	k1_as_query	NP_216895-1_486_mod1_lys	100.00	lys	lys	prediCAT	Y	Y	0.6784416564788373	prediCAT_jk6
jk6	k1_as_query	NP_216895-1_486_mod1_lys	100.00	lys	lys	forced_prediCAT	Y	Y	0.6784416564788373	forced_prediCAT_jk6
jk6	k1_as_query	Q09164_A6_abu	50.83	abu	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	Q09164_A6_abu	50.83	abu	bmt	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000314_WP_010369430-1_544_mod1_asn	100.00	asn	no_confident_result	prediCAT	N	N	2.791799901857709	prediCAT_jk6
jk6	k1_as_query	BGC0000314_WP_010369430-1_544_mod1_asn	100.00	asn	d-asn	forced_prediCAT	Y	N	2.791799901857709	forced_prediCAT_jk6
jk6	k1_as_query	O76858_A1_b-ala	37.40	b-ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	O76858_A1_b-ala	37.40	b-ala	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	CCJ67640-1_3780_mod4_hse	89.09	hse	no_confident_result	prediCAT	N	N	0.7094969023063132	prediCAT_jk6
jk6	k1_as_query	CCJ67640-1_3780_mod4_hse	89.09	hse	hse	forced_prediCAT	Y	Y	0.7094969023063132	forced_prediCAT_jk6
jk6	k1_as_query	Q9R9J0_A3_gln	73.71	gln	no_confident_result	prediCAT	N	N	0.20823952368100668	prediCAT_jk6
jk6	k1_as_query	Q9R9J0_A3_gln	73.71	gln	gln	forced_prediCAT	Y	Y	0.20823952368100668	forced_prediCAT_jk6
jk6	k1_as_query	AHZ20784-1_1992_mod2_gln|tyr	100.00	gln|tyr	no_confident_result	prediCAT	N	N	0.8253685332365525	prediCAT_jk6
jk6	k1_as_query	AHZ20784-1_1992_mod2_gln|tyr	100.00	gln|tyr	glu|tyr	forced_prediCAT	Y	Y	0.8253685332365525	forced_prediCAT_jk6
jk6	k1_as_query	Q8GGP3_A1-2-_cys	63.40	cys	cys	prediCAT	Y	Y	0.0	prediCAT_jk6
jk6	k1_as_query	Q8GGP3_A1-2-_cys	63.40	cys	cys	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	Q08787_A1-7-_leu	57.49	leu	ile	prediCAT	Y	N	0.0	prediCAT_jk6
jk6	k1_as_query	Q08787_A1-7-_leu	57.49	leu	ile	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000456_BAO73252-1_5226_mod4_gln	56.02	gln	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	BGC0000456_BAO73252-1_5226_mod4_gln	56.02	gln	pro	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	AHH53506-1_1527_mod2_asp	100.00	asp	no_confident_result	prediCAT	N	N	0.7630484621312317	prediCAT_jk6
jk6	k1_as_query	AHH53506-1_1527_mod2_asp	100.00	asp	asp	forced_prediCAT	Y	Y	0.7630484621312317	forced_prediCAT_jk6
jk6	k1_as_query	AEU11006-1_4186_mod2_gly	66.21	gly	no_confident_result	prediCAT	N	N	0.252704541512151	prediCAT_jk6
jk6	k1_as_query	AEU11006-1_4186_mod2_gly	66.21	gly	gly	forced_prediCAT	Y	Y	0.252704541512151	forced_prediCAT_jk6
jk6	k1_as_query	Q9R9J0_A1_tyr	83.98	tyr	no_confident_result	prediCAT	N	N	1.4367190084224304	prediCAT_jk6
jk6	k1_as_query	Q9R9J0_A1_tyr	83.98	tyr	tyr	forced_prediCAT	Y	Y	1.4367190084224304	forced_prediCAT_jk6
jk6	k1_as_query	BGC0001045_AFR69334-1_3500_mod3_ile|val	42.60	ile|val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	BGC0001045_AFR69334-1_3500_mod3_ile|val	42.60	ile|val	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	Q9Z4X6_A5_asp	92.96	asp	no_confident_result	prediCAT	N	N	1.3874848768135537	prediCAT_jk6
jk6	k1_as_query	Q9Z4X6_A5_asp	92.96	asp	asp	forced_prediCAT	Y	Y	1.3874848768135537	forced_prediCAT_jk6
jk6	k1_as_query	AHH53507-1_5197_mod5_gly	100.00	gly	gly	prediCAT	Y	Y	0.8513633594400254	prediCAT_jk6
jk6	k1_as_query	AHH53507-1_5197_mod5_gly	100.00	gly	gly	forced_prediCAT	Y	Y	0.8513633594400254	forced_prediCAT_jk6
jk6	k1_as_query	Q93TX2/14210837_A1-8-_ala	56.73	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	Q93TX2/14210837_A1-8-_ala	56.73	ala	ala	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	CCJ67640-1_2746_mod3_leu	80.85	leu	no_confident_result	prediCAT	N	N	0.5604626143802838	prediCAT_jk6
jk6	k1_as_query	CCJ67640-1_2746_mod3_leu	80.85	leu	d-leu	forced_prediCAT	Y	N	0.5604626143802838	forced_prediCAT_jk6
jk6	k1_as_query	AHH53508-1_1559_mod2_kyn	100.00	kyn	no_confident_result	prediCAT	N	N	0.7715564811496949	prediCAT_jk6
jk6	k1_as_query	AHH53508-1_1559_mod2_kyn	100.00	kyn	kyn	forced_prediCAT	Y	Y	0.7715564811496949	forced_prediCAT_jk6
jk6	k1_as_query	Q9Z4X5_A3_asn	100.00	asn	no_confident_result	prediCAT	N	N	0.7849615454618823	prediCAT_jk6
jk6	k1_as_query	Q9Z4X5_A3_asn	100.00	asn	asn	forced_prediCAT	Y	Y	0.7849615454618823	forced_prediCAT_jk6
jk6	k1_as_query	removed_A2-3-_val	89.18	val	no_confident_result	prediCAT	N	N	0.39115426078444376	prediCAT_jk6
jk6	k1_as_query	removed_A2-3-_val	89.18	val	val	forced_prediCAT	Y	Y	0.39115426078444376	forced_prediCAT_jk6
jk6	k1_as_query	YP_631961-1_3708_mod3_goh-val	59.21	goh-val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	YP_631961-1_3708_mod3_goh-val	59.21	goh-val	leu	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	AHZ20774-1_477_mod1_thr	100.00	thr	no_confident_result	prediCAT	N	N	0.8768053980482826	prediCAT_jk6
jk6	k1_as_query	AHZ20774-1_477_mod1_thr	100.00	thr	thr	forced_prediCAT	Y	Y	0.8768053980482826	forced_prediCAT_jk6
jk6	k1_as_query	AFZ61525-1_2683_mod3_leu	74.16	leu	no_confident_result	prediCAT	N	N	0.13255625620486222	prediCAT_jk6
jk6	k1_as_query	AFZ61525-1_2683_mod3_leu	74.16	leu	leu	forced_prediCAT	Y	Y	0.13255625620486222	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000425_AFH75320-1_4799_mod5_d-val	96.19	d-val	no_confident_result	prediCAT	N	N	4.667963346524386	prediCAT_jk6
jk6	k1_as_query	BGC0000425_AFH75320-1_4799_mod5_d-val	96.19	d-val	d-val	forced_prediCAT	Y	Y	4.667963346524386	forced_prediCAT_jk6
jk6	k1_as_query	Q54959_A2_abu|iva	57.01	abu|iva	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	Q54959_A2_abu|iva	57.01	abu|iva	val	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	P71717_A1_ser|thr	100.00	ser|thr	thr	prediCAT	Y	Y	0.8230305541600181	prediCAT_jk6
jk6	k1_as_query	P71717_A1_ser|thr	100.00	ser|thr	thr	forced_prediCAT	Y	Y	0.8230305541600181	forced_prediCAT_jk6
jk6	k1_as_query	Q70AZ7_A3-6-_bht	100.00	bht	bht	prediCAT	Y	Y	4.096126907796293	prediCAT_jk6
jk6	k1_as_query	Q70AZ7_A3-6-_bht	100.00	bht	bht	forced_prediCAT	Y	Y	4.096126907796293	forced_prediCAT_jk6
jk6	k1_as_query	AEA30272-1_1550_mod2_ala	55.86	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	AEA30272-1_1550_mod2_ala	55.86	ala	ala	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	O07944_A2_phe	58.78	phe	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	O07944_A2_phe	58.78	phe	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	Q50E73_A5-10-_gly	51.92	gly	gly	prediCAT	Y	Y	0.0	prediCAT_jk6
jk6	k1_as_query	Q50E73_A5-10-_gly	51.92	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000400_AGM16412-1_456_mod1_orn	100.00	orn	orn	prediCAT	Y	Y	2.9969739953007206	prediCAT_jk6
jk6	k1_as_query	BGC0000400_AGM16412-1_456_mod1_orn	100.00	orn	orn	forced_prediCAT	Y	Y	2.9969739953007206	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000400_AGM16414-1_277_mod1_val	100.00	val	no_confident_result	prediCAT	N	N	3.5775549491884258	prediCAT_jk6
jk6	k1_as_query	BGC0000400_AGM16414-1_277_mod1_val	100.00	val	val	forced_prediCAT	Y	Y	3.5775549491884258	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000464_CDG17982-1_1657_mod2_b-ala	57.92	b-ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	BGC0000464_CDG17982-1_1657_mod2_b-ala	57.92	b-ala	ala	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000400_AGM16412-1_5576_mod5_ser	100.00	ser	ser	prediCAT	Y	Y	2.004782193122102	prediCAT_jk6
jk6	k1_as_query	BGC0000400_AGM16412-1_5576_mod5_ser	100.00	ser	ser	forced_prediCAT	Y	Y	2.004782193122102	forced_prediCAT_jk6
jk6	k1_as_query	Q83VS1_A5-10-_ala	100.00	ala	ala	prediCAT	Y	Y	3.3814876045284583	prediCAT_jk6
jk6	k1_as_query	Q83VS1_A5-10-_ala	100.00	ala	ala	forced_prediCAT	Y	Y	3.3814876045284583	forced_prediCAT_jk6
jk6	k1_as_query	AGC65514-1_4147_mod3_val	40.74	val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	AGC65514-1_4147_mod3_val	40.74	val	ile|val	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	Q83VS1_A3_val	100.00	val	val	prediCAT	Y	Y	3.430275183702947	prediCAT_jk6
jk6	k1_as_query	Q83VS1_A3_val	100.00	val	val	forced_prediCAT	Y	Y	3.430275183702947	forced_prediCAT_jk6
jk6	k1_as_query	Q70KJ6_A2-5-_asp	69.92	asp	asp	prediCAT	Y	Y	0.1512782003524185	prediCAT_jk6
jk6	k1_as_query	Q70KJ6_A2-5-_asp	69.92	asp	asp	forced_prediCAT	Y	Y	0.1512782003524185	forced_prediCAT_jk6
jk6	k1_as_query	Q7WZ65_A1_dpg	82.49	dpg	no_confident_result	prediCAT	N	N	2.4833179835710717	prediCAT_jk6
jk6	k1_as_query	Q7WZ65_A1_dpg	82.49	dpg	dpg	forced_prediCAT	Y	Y	2.4833179835710717	forced_prediCAT_jk6
jk6	k1_as_query	O87313_A2_b-ala	37.84	b-ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	O87313_A2_b-ala	37.84	b-ala	b-ala	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	P0A398_A1_ala	80.04	ala	no_confident_result	prediCAT	N	N	0.5802746288491996	prediCAT_jk6
jk6	k1_as_query	P0A398_A1_ala	80.04	ala	ala	forced_prediCAT	Y	Y	0.5802746288491996	forced_prediCAT_jk6
jk6	k1_as_query	AFZ61525-1_3733_mod4_ser	88.89	ser	ser	prediCAT	Y	Y	2.0251480955829617	prediCAT_jk6
jk6	k1_as_query	AFZ61525-1_3733_mod4_ser	88.89	ser	ser	forced_prediCAT	Y	Y	2.0251480955829617	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000419_AIG79243-1_26_mod1_hpg	96.32	hpg	hpg	prediCAT	Y	Y	3.2241744272924393	prediCAT_jk6
jk6	k1_as_query	BGC0000419_AIG79243-1_26_mod1_hpg	96.32	hpg	hpg	forced_prediCAT	Y	Y	3.2241744272924393	forced_prediCAT_jk6
jk6	k1_as_query	BGC0001125_AIW82283-1_552_mod1_deoxy-thr	97.34	deoxy-thr	no_confident_result	prediCAT	N	N	1.1824731294886934	prediCAT_jk6
jk6	k1_as_query	BGC0001125_AIW82283-1_552_mod1_deoxy-thr	97.34	deoxy-thr	deoxy-thr	forced_prediCAT	Y	Y	1.1824731294886934	forced_prediCAT_jk6
jk6	k1_as_query	BGC0001035_EPE34341-1_3930_mod4_4oh-5oh-orn	100.00	4oh-5oh-orn	no_confident_result	prediCAT	N	N	0.6619553209129757	prediCAT_jk6
jk6	k1_as_query	BGC0001035_EPE34341-1_3930_mod4_4oh-5oh-orn	100.00	4oh-5oh-orn	4oh-5oh-hty	forced_prediCAT	Y	N	0.6619553209129757	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000376_BAP16689-1_223_mod1_6cl-4hydroxyindole-3-carboxylic	42.95	6cl-4hydroxyindole-3-carboxylic	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	BGC0000376_BAP16689-1_223_mod1_6cl-4hydroxyindole-3-carboxylic	42.95	6cl-4hydroxyindole-3-carboxylic	b-ala	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	P39845_A1_glu	84.03	glu	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	P39845_A1_glu	84.03	glu	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0001178_AGS77309-1_471_mod1_hpg	85.89	hpg	hpg|hpg2cl	prediCAT	Y	Y	3.6381554776573064	prediCAT_jk6
jk6	k1_as_query	BGC0001178_AGS77309-1_471_mod1_hpg	85.89	hpg	hpg|hpg2cl	forced_prediCAT	Y	Y	3.6381554776573064	forced_prediCAT_jk6
jk6	k1_as_query	CBG75492_4248_mod4_orn	100.00	orn	no_confident_result	prediCAT	N	N	0.768290040697775	prediCAT_jk6
jk6	k1_as_query	CBG75492_4248_mod4_orn	100.00	orn	orn	forced_prediCAT	Y	Y	0.768290040697775	forced_prediCAT_jk6
jk6	k1_as_query	P39847_A1_glu	83.10	glu	no_confident_result	prediCAT	N	N	1.0950973645841806	prediCAT_jk6
jk6	k1_as_query	P39847_A1_glu	83.10	glu	glu	forced_prediCAT	Y	Y	1.0950973645841806	forced_prediCAT_jk6
jk6	k1_as_query	Q9C1G0v2_A1_aad	100.00	aad	aad	prediCAT	Y	Y	1.0837766783623013	prediCAT_jk6
jk6	k1_as_query	Q9C1G0v2_A1_aad	100.00	aad	aad	forced_prediCAT	Y	Y	1.0837766783623013	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000456_BAO73252-1_7854_mod6_val	52.48	val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	BGC0000456_BAO73252-1_7854_mod6_val	52.48	val	pro	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000416_CBJ90289-1_562_mod1_val	100.00	val	no_confident_result	prediCAT	N	N	2.048073483576837	prediCAT_jk6
jk6	k1_as_query	BGC0000416_CBJ90289-1_562_mod1_val	100.00	val	val	forced_prediCAT	Y	Y	2.048073483576837	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000439_AHH53506-1_4093_mod4_thr	100.00	thr	thr	prediCAT	Y	Y	0.8194661342732559	prediCAT_jk6
jk6	k1_as_query	BGC0000439_AHH53506-1_4093_mod4_thr	100.00	thr	thr	forced_prediCAT	Y	Y	0.8194661342732559	forced_prediCAT_jk6
jk6	k1_as_query	Q9Z4X5_A1-7-_asp	100.00	asp	no_confident_result	prediCAT	N	N	1.4458699629689935	prediCAT_jk6
jk6	k1_as_query	Q9Z4X5_A1-7-_asp	100.00	asp	asp	forced_prediCAT	Y	Y	1.4458699629689935	forced_prediCAT_jk6
jk6	k1_as_query	EWS95122_2421_mod2_ala	72.26	ala	no_confident_result	prediCAT	N	N	0.22712957164519051	prediCAT_jk6
jk6	k1_as_query	EWS95122_2421_mod2_ala	72.26	ala	ala|gly	forced_prediCAT	Y	Y	0.22712957164519051	forced_prediCAT_jk6
jk6	k1_as_query	CCA29202-1_1497_mod2_cys	56.92	cys	cys	prediCAT	Y	Y	0.0	prediCAT_jk6
jk6	k1_as_query	CCA29202-1_1497_mod2_cys	56.92	cys	cys	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	Q70AZ7_A1_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	prediCAT	Y	Y	3.639078308633681	prediCAT_jk6
jk6	k1_as_query	Q70AZ7_A1_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	forced_prediCAT	Y	Y	3.639078308633681	forced_prediCAT_jk6
jk6	k1_as_query	P35854_A1_ala	52.37	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	P35854_A1_ala	52.37	ala	ala	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	Q9C1G0v1_A3_val	100.00	val	val	prediCAT	Y	Y	0.7013409139952497	prediCAT_jk6
jk6	k1_as_query	Q9C1G0v1_A3_val	100.00	val	val	forced_prediCAT	Y	Y	0.7013409139952497	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000419_AIG79242-1_473_mod1_dpg	99.35	dpg	dpg	prediCAT	Y	Y	2.3286221953573834	prediCAT_jk6
jk6	k1_as_query	BGC0000419_AIG79242-1_473_mod1_dpg	99.35	dpg	dpg	forced_prediCAT	Y	Y	2.3286221953573834	forced_prediCAT_jk6
jk6	k1_as_query	BGC0001125_AIW82283-1_1622_mod2_asn|gln	83.66	asn|gln	no_confident_result	prediCAT	N	N	1.1115360432302077	prediCAT_jk6
jk6	k1_as_query	BGC0001125_AIW82283-1_1622_mod2_asn|gln	83.66	asn|gln	asn	forced_prediCAT	Y	Y	1.1115360432302077	forced_prediCAT_jk6
jk6	k1_as_query	Q9KID8v1_A1_pip	100.00	pip	pip	prediCAT	Y	Y	1.401440675644394	prediCAT_jk6
jk6	k1_as_query	Q9KID8v1_A1_pip	100.00	pip	pip	forced_prediCAT	Y	Y	1.401440675644394	forced_prediCAT_jk6
jk6	k1_as_query	simA_mod8_leu	58.61	leu	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	simA_mod8_leu	58.61	leu	abu|iva	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	Q51338_A1_thr	99.63	thr	no_confident_result	prediCAT	N	N	0.9331387371281961	prediCAT_jk6
jk6	k1_as_query	Q51338_A1_thr	99.63	thr	thr	forced_prediCAT	Y	Y	0.9331387371281961	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000449_AHF21228-1_2025_mod2_dab	100.00	dab	no_confident_result	prediCAT	N	N	3.148882493784485	prediCAT_jk6
jk6	k1_as_query	BGC0000449_AHF21228-1_2025_mod2_dab	100.00	dab	dab	forced_prediCAT	Y	Y	3.148882493784485	forced_prediCAT_jk6
jk6	k1_as_query	Q01886v1_A2_ala	100.00	ala	no_confident_result	prediCAT	N	N	1.0791112260678999	prediCAT_jk6
jk6	k1_as_query	Q01886v1_A2_ala	100.00	ala	ala	forced_prediCAT	Y	Y	1.0791112260678999	forced_prediCAT_jk6
jk6	k1_as_query	Q2XNF8_A1-2-_ala	60.95	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	Q2XNF8_A1-2-_ala	60.95	ala	ala	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	O68008_A2-9-_phe	50.59	phe	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	O68008_A2-9-_phe	50.59	phe	lys	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0001132_xnc1_2022_2204_mod3_val	96.18	val	val	prediCAT	Y	Y	1.1449355450561924	prediCAT_jk6
jk6	k1_as_query	BGC0001132_xnc1_2022_2204_mod3_val	96.18	val	val	forced_prediCAT	Y	Y	1.1449355450561924	forced_prediCAT_jk6
jk6	k1_as_query	Q9RK14_A2_athr	50.51	athr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	Q9RK14_A2_athr	50.51	athr	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	P0C062_A1-1-_phe	65.12	phe	phe	prediCAT	Y	Y	0.0	prediCAT_jk6
jk6	k1_as_query	P0C062_A1-1-_phe	65.12	phe	phe	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	Q9RLP6v1_A3_ala	100.00	ala	no_confident_result	prediCAT	N	N	1.331251127203327	prediCAT_jk6
jk6	k1_as_query	Q9RLP6v1_A3_ala	100.00	ala	ala	forced_prediCAT	Y	Y	1.331251127203327	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000414_BAO84861-1_508_mod1_ala	47.64	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	BGC0000414_BAO84861-1_508_mod1_ala	47.64	ala	ala	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000463_AGM14934-1_2646_mod3_gln	77.19	gln	gln	prediCAT	Y	Y	0.3774913195944733	prediCAT_jk6
jk6	k1_as_query	BGC0000463_AGM14934-1_2646_mod3_gln	77.19	gln	gln	forced_prediCAT	Y	Y	0.3774913195944733	forced_prediCAT_jk6
jk6	k1_as_query	O85739_A1_cys	46.45	cys	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	O85739_A1_cys	46.45	cys	thr	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000464_CDG17980-1_4858_mod5_ile	79.45	ile	leu	prediCAT	Y	N	0.6314720378055518	prediCAT_jk6
jk6	k1_as_query	BGC0000464_CDG17980-1_4858_mod5_ile	79.45	ile	leu	forced_prediCAT	Y	N	0.6314720378055518	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000464_CDG17981-1_1643_mod2_leu	89.63	leu	leu	prediCAT	Y	Y	1.635297799954104	prediCAT_jk6
jk6	k1_as_query	BGC0000464_CDG17981-1_1643_mod2_leu	89.63	leu	leu	forced_prediCAT	Y	Y	1.635297799954104	forced_prediCAT_jk6
jk6	k1_as_query	ZP_10287804-1_544_mod1_d-val	100.00	d-val	no_confident_result	prediCAT	N	N	1.6944941869926875	prediCAT_jk6
jk6	k1_as_query	ZP_10287804-1_544_mod1_d-val	100.00	d-val	val	forced_prediCAT	Y	N	1.6944941869926875	forced_prediCAT_jk6
jk6	k1_as_query	Q9FDB3_A3-3-_val	92.28	val	no_confident_result	prediCAT	N	N	2.5352911459809135	prediCAT_jk6
jk6	k1_as_query	Q9FDB3_A3-3-_val	92.28	val	val	forced_prediCAT	Y	Y	2.5352911459809135	forced_prediCAT_jk6
jk6	k1_as_query	EPE34341-1_5024_mod5_3oh-gln	100.00	3oh-gln	no_confident_result	prediCAT	N	N	0.7374249176061362	prediCAT_jk6
jk6	k1_as_query	EPE34341-1_5024_mod5_3oh-gln	100.00	3oh-gln	thr	forced_prediCAT	Y	N	0.7374249176061362	forced_prediCAT_jk6
jk6	k1_as_query	Q83VS0_A1-11-_val	70.10	val	no_confident_result	prediCAT	N	N	0.37359095797184383	prediCAT_jk6
jk6	k1_as_query	Q83VS0_A1-11-_val	70.10	val	val	forced_prediCAT	Y	Y	0.37359095797184383	forced_prediCAT_jk6
jk6	k1_as_query	BGC0001036_AGZ15455-1_29_mod1_ala|leu|val	38.52	ala|leu|val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	BGC0001036_AGZ15455-1_29_mod1_ala|leu|val	38.52	ala|leu|val	trp	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000463_AGM14933-1_2676_mod3_val	97.88	val	no_confident_result	prediCAT	N	N	0.7846435365433786	prediCAT_jk6
jk6	k1_as_query	BGC0000463_AGM14933-1_2676_mod3_val	97.88	val	val	forced_prediCAT	Y	Y	0.7846435365433786	forced_prediCAT_jk6
jk6	k1_as_query	Q45R83_A1-8-_lys	52.94	lys	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	Q45R83_A1-8-_lys	52.94	lys	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0001132_xnc1_2022_1149_mod2_leu	53.29	leu	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k1_as_query	BGC0001132_xnc1_2022_1149_mod2_leu	53.29	leu	arg	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk6
jk6	k1_as_query	BGC0000425_AFH75321-1_4831_mod5_d-val	88.31	d-val	no_confident_result	prediCAT	N	N	1.2917542102944521	prediCAT_jk6
jk6	k1_as_query	BGC0000425_AFH75321-1_4831_mod5_d-val	88.31	d-val	leu	forced_prediCAT	Y	N	1.2917542102944521	forced_prediCAT_jk6
jk6	k1_as_query	Q83VS0_A8-18-_dhab|dht	88.18	dhab|dht	no_confident_result	prediCAT	N	N	4.796722239293657	prediCAT_jk6
jk6	k1_as_query	Q83VS0_A8-18-_dhab|dht	88.18	dhab|dht	dhab|dht	forced_prediCAT	Y	Y	4.796722239293657	forced_prediCAT_jk6
jk6	k9_as_query	O87704_A1-3-_tyr	53.05	tyr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk6
jk6	k9_as_query	O87704_A1-3-_tyr	53.05	tyr	tyr	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk6
jk6	k9_as_query	P39847_A2_val	77.73	val	no_confident_result	prediCAT	N	N	0.38651083494725536	prediCAT_jk6
jk6	k9_as_query	P39847_A2_val	77.73	val	ala|val	forced_prediCAT	Y	Y	0.38651083494725536	forced_prediCAT_jk6
jk6	k9_as_query	O30408_A2-3-_phe	63.30	phe	no_confident_result	prediCAT	N	N	0.006450459555410859	prediCAT_jk6
